EngineHours,Mileage,FuelConsumption,Temperature,Vibration,BreakdownFlag
4494,61751,11.9,30,0.04,0
7933,77513,7.8,23,0.03,0
3033,31557,7.3,25,0.06,0
4818,86926,11.0,22,0.04,0
5491,139588,10.5,17,0.07,0
5945,89356,7.8,30,0.04,0
6541,59778,11.6,18,0.03,0
1160,91678,10.1,18,0.02,0
6087,120922,7.4,18,0.01,0
4261,112905,4.9,28,0.05,0
5281,44602,7.5,15,0.05,0
2589,105826,9.8,19,0.07,0
1342,61508,11.5,27,0.03,0
1796,142704,6.7,19,0.07,0
1835,136291,9.1,23,0.08,0
1870,137182,11.7,30,0.08,0
4588,49175,8.5,30,0.04,0
4708,76202,5.6,24,0.06,0
1265,124856,8.4,18,0.07,0
3706,53248,10.3,22,0.04,0
2563,121487,6.4,20,0.04,0
6154,90464,5.8,29,0.06,0
2488,24550,9.4,29,0.1,0
7365,79308,9.6,30,0.09,0
2462,94146,11.2,21,0.05,0
2420,86222,10.0,26,0.05,0
5127,94378,9.0,18,0.02,1
6213,85108,11.9,27,0.04,0
6736,117171,7.4,18,0.09,1
5389,63399,9.8,26,0.07,0
2490,73376,11.1,16,0.04,0
1689,75532,10.5,22,0.03,0
4293,121264,7.9,29,0.05,0
4579,65591,9.2,21,0.08,0
6670,89907,6.8,21,0.08,0
6485,127593,5.9,29,0.04,0
2284,137959,10.2,16,0.09,0
2298,118199,8.4,23,0.07,0
2993,90440,10.2,24,0.07,1
5005,88927,7.2,30,0.04,0
4510,106431,11.9,18,0.01,0
5967,23575,4.6,28,0.02,0
3950,105420,11.4,29,0.07,0
1863,80861,10.0,26,0.09,0
3261,97515,6.8,19,0.09,0
6042,42890,8.0,17,0.04,0
5250,84155,8.5,28,0.06,0
2299,149639,12.0,29,0.04,0
5933,139997,11.3,27,0.08,0
1083,36417,6.9,15,0.05,0
5275,42035,8.5,26,0.08,0
7775,122122,10.7,25,0.06,0
3133,113733,7.8,26,0.02,0
2757,33381,7.1,16,0.08,0
6303,121002,5.2,17,0.03,0
4522,78764,4.7,19,0.07,0
6216,20477,7.2,22,0.09,0
7452,28141,8.0,28,0.09,0
3102,61486,8.1,26,0.02,0
6653,47267,7.3,23,0.02,0
2016,75936,9.5,23,0.1,0
6316,143306,11.7,24,0.09,0
3684,133008,8.2,25,0.05,0
5018,28884,10.6,25,0.07,0
7080,31913,5.3,29,0.08,0
2786,72302,8.4,30,0.04,0
6051,132292,7.1,28,0.07,0
5810,129252,11.6,17,0.04,0
1509,127552,6.1,29,0.05,0
6955,138754,10.9,24,0.08,0
3760,55933,11.5,28,0.04,0
7839,46525,9.0,18,0.02,0
2421,45293,10.1,15,0.03,0
7370,82089,11.3,20,0.05,0
6154,126550,4.5,27,0.1,0
5036,108934,6.9,21,0.08,0
1380,77295,5.7,28,0.06,0
4171,47414,10.4,22,0.07,0
4426,52019,6.3,19,0.02,0
6859,68063,5.9,18,0.09,0
7882,57853,9.2,15,0.01,0
2561,100404,7.9,29,0.04,0
4381,142342,10.0,16,0.09,0
6571,54412,11.9,29,0.08,0
7680,119339,11.7,28,0.07,0
6919,93079,6.6,19,0.05,0
4679,74077,9.3,28,0.04,0
7249,25703,9.5,28,0.1,0
7406,134622,9.6,17,0.08,0
2885,46094,4.9,25,0.03,0
5067,22937,10.2,24,0.05,0
7958,41931,10.2,28,0.04,0
7990,76025,10.4,20,0.06,0
6661,116345,4.9,28,0.07,0
7409,113056,6.3,18,0.07,0
7400,125758,11.9,18,0.05,0
7269,118241,11.6,20,0.1,0
4963,148865,7.2,30,0.1,0
7230,74788,11.6,28,0.09,0
7038,102881,5.7,28,0.08,0
6772,28166,6.2,30,0.05,0
2684,144990,10.6,21,0.03,0
2936,47903,7.7,24,0.05,0
2494,56108,10.4,17,0.02,0
6671,33894,8.9,15,0.09,0
1185,48924,10.4,25,0.03,0
5812,99040,8.5,28,0.03,0
7950,104432,6.2,25,0.02,0
1346,96537,8.4,23,0.05,0
6657,148590,4.6,25,0.05,0
6748,43157,10.6,17,0.07,0
2916,121510,10.0,26,0.08,0
2254,145482,10.2,24,0.07,0
3474,37898,10.6,22,0.03,0
6501,104432,9.9,15,0.08,0
4002,75319,4.7,28,0.05,0
1488,85200,10.2,16,0.1,0
4148,87131,9.3,18,0.03,0
4877,122388,10.1,29,0.07,0
5132,97602,11.3,23,0.03,0
7127,79297,8.6,16,0.05,0
4438,26923,6.1,27,0.03,0
1250,121916,8.0,24,0.08,0
6584,121705,9.0,28,0.04,0
7358,82464,7.1,16,0.04,0
2031,123359,8.2,27,0.03,0
5389,148330,6.3,29,0.03,0
4209,107353,5.4,27,0.07,0
5347,122554,9.3,23,0.08,0
3229,36964,9.7,26,0.07,0
1567,39101,9.3,27,0.06,0
5895,83804,9.8,26,0.05,0
4815,96324,6.3,18,0.08,0
2518,52937,10.4,16,0.06,0
1527,26645,9.0,19,0.09,0
5939,66139,4.8,20,0.1,0
1622,72288,5.6,26,0.03,0
3719,39046,9.9,19,0.1,0
6744,105820,7.9,18,0.04,0
6752,47438,11.4,19,0.04,0
2891,83248,5.1,26,0.07,1
4525,30162,11.4,29,0.04,0
1261,145966,11.2,27,0.06,0
2104,70960,9.7,18,0.02,0
1700,77480,5.9,20,0.03,0
5415,63836,4.7,15,0.04,0
2301,106790,8.4,16,0.04,0
7672,84449,4.8,22,0.1,0
5188,136982,11.4,28,0.04,0
5747,63376,6.5,30,0.09,0
3689,60868,11.0,18,0.08,0
7731,119058,11.4,21,0.06,0
2098,127489,6.6,18,0.02,0
2341,44382,6.0,18,0.05,0
4335,51797,8.7,29,0.01,0
6572,130787,5.5,28,0.06,0
1880,41864,6.6,16,0.02,1
3812,108828,6.8,26,0.1,0
4853,73117,5.6,24,0.06,0
2111,58320,11.0,27,0.1,0
4685,103895,10.2,29,0.02,0
4570,121921,7.7,16,0.03,0
3719,68920,9.6,18,0.08,1
2508,82392,8.6,15,0.09,0
6314,75168,9.4,20,0.07,0
7656,40475,7.9,20,0.08,0
2844,143802,10.6,18,0.1,0
4592,65536,5.4,16,0.09,0
4057,69346,7.9,17,0.07,0
6626,57516,4.5,20,0.06,0
6466,38371,8.7,20,0.01,0
1379,129779,8.0,29,0.03,0
1969,139657,9.6,26,0.07,0
2684,71577,8.7,26,0.04,0
7898,65929,9.5,22,0.04,0
4668,77265,11.4,17,0.06,0
5393,96893,6.1,23,0.03,0
1685,49067,6.2,15,0.07,0
2426,68005,7.3,26,0.03,0
1447,38213,10.9,29,0.07,0
7478,128938,8.1,17,0.02,0
6417,77358,9.1,23,0.03,0
3220,124682,8.6,16,0.05,0
5213,95500,10.5,26,0.03,0
7484,84479,9.8,23,0.08,0
3698,46620,7.2,26,0.1,0
7608,96427,5.6,24,0.02,0
6996,104754,5.7,24,0.07,0
1342,77703,11.8,29,0.03,0
4436,94614,11.1,16,0.1,0
6346,81743,10.3,23,0.04,0
5896,137463,5.9,30,0.08,0
2625,88828,8.2,19,0.05,0
7037,85110,11.6,29,0.04,0
3905,33004,11.0,17,0.09,0
7820,27787,4.8,17,0.03,0
5722,42102,9.8,27,0.08,0
5194,106335,9.7,21,0.08,0
2901,98323,11.4,18,0.02,0
1219,66362,10.1,29,0.04,0
7881,45878,11.7,30,0.07,0
7213,70236,11.5,29,0.06,0
3510,123355,8.5,24,0.08,0
5560,48021,8.0,25,0.04,0
2959,104382,9.6,20,0.09,0
1256,126883,5.4,26,0.07,0
5474,47582,8.8,30,0.06,0
1442,116413,10.7,19,0.09,0
4494,149249,6.2,25,0.02,0
5806,52146,8.0,23,0.04,0
6710,137725,10.6,30,0.08,0
6179,41413,11.4,23,0.06,0
3725,25654,8.8,17,0.04,0
5266,110310,8.3,20,0.03,0
3477,117103,10.3,19,0.05,0
1956,140846,9.3,24,0.05,0
5535,127112,10.9,28,0.07,0
5746,81644,8.5,24,0.04,0
6479,68345,4.8,19,0.06,1
1265,66981,6.6,18,0.04,0
6295,87930,4.8,15,0.08,0
3221,72391,9.8,27,0.1,0
6078,86261,6.2,28,0.07,1
2995,108366,11.3,27,0.03,0
7511,44515,7.5,20,0.09,0
3023,46851,7.2,20,0.09,0
1324,66473,7.3,22,0.07,0
2593,30366,6.1,22,0.03,0
7064,134632,8.1,29,0.02,0
2173,46150,9.0,30,0.04,0
4007,144949,6.1,18,0.08,0
7678,114684,9.6,18,0.02,0
2355,142937,4.7,17,0.01,0
4904,99360,9.9,26,0.03,0
4904,142561,5.3,15,0.1,0
1702,42872,4.5,17,0.1,0
4638,41090,4.9,16,0.04,0
1586,146229,9.5,27,0.09,0
6768,132057,10.5,29,0.04,0
3887,46000,7.7,18,0.09,0
3582,143326,8.5,30,0.02,0
2874,109260,11.9,27,0.01,0
5205,68345,7.2,25,0.03,0
1894,72863,7.9,16,0.07,0
6129,130261,11.1,19,0.03,0
3242,106661,9.5,17,0.03,0
7713,22095,4.5,21,0.06,0
3618,72474,8.6,15,0.07,0
4620,97251,9.2,17,0.02,0
6729,101394,11.7,23,0.03,0
5433,98194,7.1,30,0.06,0
5354,79224,8.0,30,0.05,0
4423,55635,7.8,21,0.06,0
3127,49981,9.5,24,0.02,0
3129,118138,8.5,15,0.05,0
1984,23151,5.0,24,0.04,0
5994,22579,9.7,27,0.02,0
1134,119360,5.7,21,0.01,0
1671,87006,9.1,22,0.09,0
4761,70682,7.9,15,0.06,0
3182,47696,5.2,19,0.03,0
5250,131422,5.3,15,0.09,0
5786,89756,10.7,25,0.02,0
7173,128828,11.3,25,0.03,0
1449,105414,7.4,22,0.09,0
5931,78719,4.7,28,0.08,0
1529,99176,8.6,23,0.04,0
4534,24924,4.5,29,0.09,0
6300,65699,10.6,27,0.07,0
7078,74090,4.9,21,0.05,0
1069,124312,8.9,18,0.09,0
6772,128647,6.4,29,0.08,0
4176,99152,11.3,21,0.02,0
1496,109830,7.9,17,0.04,0
5044,22024,4.6,20,0.03,0
2648,147907,5.3,30,0.04,0
5920,146827,7.1,26,0.08,0
7189,42234,10.0,19,0.01,0
4384,75588,6.3,16,0.04,0
5733,124205,6.0,28,0.07,0
7339,48512,9.2,30,0.04,0
5959,92008,10.5,23,0.01,0
4757,92764,8.2,25,0.09,0
3627,45583,8.6,24,0.07,0
3449,63196,4.7,21,0.03,0
1625,107815,6.9,27,0.05,0
3604,37109,7.3,28,0.06,0
2883,78311,5.0,18,0.01,0
4001,149209,5.7,24,0.08,0
2140,57128,10.1,15,0.04,0
4887,41060,10.5,23,0.09,0
7878,76521,11.3,20,0.07,0
1292,43036,8.7,29,0.02,0
3949,46630,10.2,15,0.07,0
1525,40778,5.8,22,0.02,0
7667,102511,5.6,19,0.06,0
6568,45940,5.7,24,0.05,0
2321,112037,9.0,25,0.09,0
4169,83940,10.1,28,0.02,1
5390,24952,6.5,26,0.03,0
3770,41259,7.1,21,0.09,0
6871,113979,10.9,28,0.02,0
4288,71192,9.4,22,0.02,0
4564,34043,5.5,30,0.07,0
6742,94565,11.9,18,0.1,0
1273,52850,7.7,30,0.01,0
2100,138464,11.6,26,0.06,0
5419,55542,5.6,24,0.09,0
5985,62433,6.4,29,0.09,1
2570,141652,11.6,15,0.04,0
7565,121917,10.0,23,0.09,0
6985,139431,8.7,16,0.1,0
5153,107651,5.9,16,0.01,0
3870,46067,8.7,28,0.07,0
7027,79528,7.4,21,0.08,0
7438,25020,7.1,26,0.04,0
4021,98498,8.1,19,0.05,0
6968,40171,11.0,22,0.04,0
6062,130855,5.8,15,0.02,0
2529,71470,10.2,21,0.02,0
5346,138819,6.8,29,0.09,0
3125,144517,9.9,28,0.08,0
5940,25774,10.3,30,0.07,0
4082,79844,9.4,24,0.06,0
1789,127744,6.8,30,0.03,0
6106,74573,10.6,30,0.05,0
6686,131397,8.8,22,0.04,0
3125,54082,5.3,17,0.05,0
7799,144834,8.1,27,0.1,0
4775,89876,7.0,17,0.07,0
7056,64014,7.2,20,0.05,0
3908,72220,8.6,30,0.04,0
3481,141903,9.3,28,0.01,0
4415,144185,6.3,23,0.07,0
4101,36612,8.2,27,0.01,0
4330,27299,8.3,26,0.07,0
1933,133052,5.5,17,0.08,0
6535,126871,10.1,25,0.02,0
6393,37993,11.6,20,0.06,0
6126,81758,10.4,27,0.04,0
6879,62010,8.8,23,0.07,0
4989,36022,9.3,16,0.06,0
3445,148013,9.6,30,0.05,0
4037,125394,5.5,18,0.05,0
4582,92499,7.5,26,0.03,0
1921,142253,5.7,27,0.02,0
2891,127751,10.2,19,0.03,0
7364,98570,6.0,24,0.07,0
4684,88009,9.2,15,0.08,0
1747,134616,6.9,15,0.02,0
2924,27464,8.0,19,0.04,0
5520,58102,4.6,15,0.09,0
2570,141028,5.8,29,0.09,0
1202,35878,5.5,26,0.04,0
1652,68029,8.4,21,0.09,0
5726,112828,8.7,21,0.08,0
6359,149243,11.7,24,0.04,0
2024,58930,8.4,24,0.09,0
6142,78957,9.5,28,0.07,0
6539,96465,8.5,16,0.02,0
1295,39836,7.9,16,0.04,0
1795,73258,5.2,20,0.04,0
1025,28534,7.6,29,0.09,0
1419,25849,9.4,21,0.05,1
4911,104281,4.5,30,0.01,0
7438,42699,9.2,17,0.04,0
7861,117319,5.8,20,0.01,0
6893,115913,11.4,19,0.09,0
2310,42575,9.0,28,0.04,0
3046,20757,10.5,23,0.09,0
7501,114619,5.0,30,0.06,0
5861,36012,9.0,16,0.06,0
4034,88705,4.6,27,0.07,0
2518,66095,11.8,28,0.07,0
6824,93732,7.8,23,0.1,0
7376,25482,5.1,30,0.1,0
7861,84735,6.4,18,0.03,0
1273,92564,5.1,18,0.09,0
4901,76074,11.0,29,0.05,0
4841,49840,4.6,30,0.07,0
5471,87807,7.7,23,0.01,0
5564,21282,7.8,20,0.01,0
2622,20385,5.2,22,0.07,0
5987,39303,8.0,18,0.04,0
3546,107627,10.9,19,0.02,0
5356,28164,8.0,20,0.02,0
6671,57552,7.2,18,0.07,0
1354,140263,6.7,26,0.01,0
7026,101889,11.4,30,0.04,0
4068,137880,6.5,19,0.08,0
3034,129555,10.6,29,0.1,0
2146,64696,11.2,24,0.07,0
2230,133982,6.3,24,0.01,0
5744,27062,8.2,22,0.06,0
7657,58296,6.7,28,0.04,0
4962,89469,7.5,25,0.09,0
6470,100681,5.1,17,0.08,0
4953,132309,11.4,18,0.05,0
3292,20887,11.3,30,0.06,0
2867,93441,10.0,24,0.03,0
6447,94683,5.6,22,0.03,0
6676,128001,10.2,19,0.02,0
5445,59878,5.5,28,0.1,0
2071,118813,5.3,29,0.03,0
5991,120820,7.5,15,0.04,0
3053,74824,6.7,17,0.1,0
6243,82657,12.0,15,0.01,1
5532,98200,8.8,18,0.04,0
2176,83489,4.6,24,0.05,0
4852,78730,11.8,21,0.03,0
5579,65743,9.3,16,0.06,0
1021,86052,9.4,23,0.09,0
2912,57543,9.1,22,0.04,0
4572,103695,7.0,16,0.08,0
5469,33454,8.3,30,0.04,0
1092,76863,7.2,30,0.03,0
1413,94514,10.3,22,0.02,0
6811,103233,8.5,25,0.09,0
3771,57262,7.2,21,0.08,0
3201,23265,5.6,29,0.02,0
4145,53500,12.0,22,0.1,0
1820,72162,8.5,19,0.07,0
4314,130298,11.6,22,0.01,0
7258,51477,6.9,25,0.03,0
7181,109451,9.1,17,0.07,0
7576,120091,9.7,19,0.06,0
7936,141181,5.3,30,0.06,0
3117,48366,5.2,15,0.04,0
4906,114895,4.9,23,0.06,1
3861,78389,9.7,27,0.05,0
1521,131993,7.8,18,0.03,0
5603,133486,6.2,20,0.04,0
1580,127421,5.2,23,0.08,0
2994,93853,8.8,15,0.08,0
4042,30630,11.7,29,0.07,0
7062,148586,5.5,15,0.09,0
7551,48929,6.7,17,0.1,0
7969,80236,8.5,22,0.07,0
2262,37989,11.8,16,0.02,0
2375,60102,8.5,25,0.01,0
6559,60129,9.3,20,0.02,0
6261,34011,6.4,21,0.08,0
4135,120968,9.4,29,0.02,0
7384,121301,11.8,15,0.06,0
6140,116732,11.9,27,0.08,0
6284,37893,8.4,19,0.1,0
3981,146882,7.7,27,0.07,0
7421,84069,9.3,21,0.09,0
3416,94813,6.7,21,0.08,0
7999,138168,10.6,25,0.07,0
3398,96563,12.0,28,0.04,0
4088,41934,5.8,23,0.1,0
2127,22279,8.7,29,0.04,0
4137,82265,10.1,21,0.09,0
4121,23450,8.3,18,0.03,0
5489,108363,6.1,17,0.02,0
7544,45985,7.3,25,0.06,0
4653,77884,9.6,16,0.06,0
5172,147131,10.0,15,0.09,0
2468,146778,7.3,28,0.09,0
6001,63126,10.8,15,0.07,0
6971,127963,6.4,27,0.08,0
5746,55373,9.6,21,0.1,0
6647,42173,11.2,30,0.02,0
7948,75606,5.5,24,0.08,0
2051,54415,11.1,28,0.02,0
5471,61101,10.5,22,0.08,0
4537,97206,8.6,21,0.04,0
1175,122708,5.5,23,0.06,0
7933,102839,5.0,15,0.06,0
1494,102156,10.5,25,0.01,1
4168,92117,11.9,19,0.02,0
7994,64080,6.3,30,0.07,0
6316,130308,7.1,16,0.04,0
1166,141401,8.1,24,0.07,0
3364,83870,11.6,28,0.03,0
7627,38233,11.3,26,0.08,0
2717,60221,5.5,24,0.01,0
4337,143510,7.7,18,0.06,0
2259,94774,7.1,20,0.09,0
5092,21739,7.4,18,0.05,0
2725,113615,9.0,19,0.05,0
3791,96683,10.0,15,0.09,0
6988,57070,9.0,15,0.09,0
5391,40218,6.0,29,0.02,0
6877,109792,4.7,26,0.02,0
7102,74556,4.5,21,0.03,0
4536,102539,8.2,15,0.09,0
1675,109017,9.3,18,0.09,0
5086,25249,11.9,20,0.02,0
1138,142560,9.7,15,0.07,0
4842,32346,6.4,18,0.08,0
1169,67288,8.7,30,0.09,0
7167,108610,4.8,30,0.05,0
6251,123224,5.1,27,0.1,0
6230,87511,7.5,16,0.09,0
4311,132056,7.7,25,0.09,0
3420,73732,10.8,17,0.05,0
5235,118645,6.9,16,0.08,0
7762,75939,10.3,26,0.08,0
3747,68350,8.5,18,0.05,0
1913,130948,4.7,25,0.09,0
6855,58688,7.7,18,0.07,0
3302,106423,11.7,25,0.03,0
6848,121288,9.5,27,0.03,0
4632,111940,4.8,28,0.02,0
6437,33692,8.0,24,0.03,0
6832,122143,10.1,21,0.05,0
1636,119924,11.0,16,0.07,0
5919,41434,5.8,27,0.03,0
4335,130574,9.6,30,0.06,0
1103,30201,8.0,29,0.03,0
3719,137526,11.7,27,0.06,0
2961,68576,10.9,25,0.06,0
1619,142461,9.3,16,0.05,0
7941,138352,6.2,26,0.06,0
6705,130957,11.7,16,0.01,0
5067,43398,7.9,17,0.06,0
7004,79470,10.8,23,0.08,0
4078,89124,9.2,19,0.06,0
3118,112932,8.7,26,0.05,0
3955,31611,4.7,24,0.06,0
7251,24636,8.5,15,0.03,0
4694,80727,8.2,21,0.04,0
5440,50867,9.1,21,0.02,0
5184,77284,7.0,22,0.05,0
4927,125717,7.8,24,0.06,0
4546,20378,10.8,21,0.04,0
1692,70154,9.7,20,0.06,0
7343,51335,7.9,17,0.09,0
6731,140219,10.0,23,0.04,0
2389,120304,5.3,20,0.07,0
5046,113463,7.4,20,0.03,0
2470,86123,6.6,29,0.02,0
1702,20688,8.3,30,0.05,0
2689,36591,6.3,19,0.07,0
5931,43668,9.6,29,0.08,0
1079,109430,10.8,18,0.07,0
7226,148047,9.5,30,0.04,0
6378,89958,9.9,25,0.02,0
4547,117299,6.9,25,0.01,0
6047,78650,11.2,21,0.06,0
7105,131713,9.4,22,0.09,0
4990,128037,9.1,22,0.09,0
5758,92852,5.0,28,0.01,0
2963,47026,5.7,15,0.08,0
3333,145530,5.5,15,0.06,0
2148,41936,7.1,23,0.1,0
4567,30488,6.7,17,0.09,0
1315,40468,8.5,22,0.1,0
4608,140000,6.8,27,0.09,0
2235,72349,11.6,25,0.09,0
1574,49087,7.5,23,0.05,0
6285,119861,8.9,30,0.05,0
7809,78974,5.5,16,0.05,0
5128,26524,8.8,29,0.04,0
5333,125653,4.8,15,0.1,0
1545,121702,9.8,27,0.05,0
1176,27331,10.3,19,0.03,0
3975,133955,11.9,25,0.06,0
4872,43356,7.8,23,0.09,0
3851,63363,10.2,15,0.06,0
1972,48002,11.6,15,0.04,1
6919,28282,9.1,28,0.03,0
2311,100803,5.9,27,0.05,0
3900,47163,8.2,29,0.04,1
4142,134213,11.0,20,0.05,1
5972,49700,8.6,26,0.08,0
7556,33476,10.6,20,0.07,0
7011,115307,9.3,27,0.08,0
3814,141634,5.3,21,0.03,0
5943,115091,10.7,20,0.04,0
3001,25849,8.8,22,0.09,0
2213,118567,6.0,26,0.1,0
7866,129634,7.5,25,0.05,0
6472,33152,9.1,16,0.06,0
2861,54538,5.3,28,0.05,0
6520,139254,7.9,20,0.07,0
3773,66327,9.3,25,0.03,0
5669,81895,7.2,24,0.06,0
1847,93234,6.0,17,0.06,0
3530,70329,6.6,21,0.05,0
5094,137599,4.6,28,0.02,1
1544,87253,8.5,27,0.06,0
4184,108123,8.7,26,0.08,0
3047,116030,8.2,23,0.06,0
6673,24937,6.8,17,0.04,0
6135,71436,6.5,17,0.03,1
2967,120285,6.4,27,0.02,0
1519,86732,11.9,23,0.02,0
3031,59462,9.2,23,0.1,0
7930,23497,4.7,27,0.07,0
2803,110400,11.7,21,0.03,0
1544,72839,4.5,15,0.05,0
4876,107635,8.6,15,0.08,0
2292,99002,7.3,25,0.09,0
5472,31019,10.4,30,0.04,0
4662,78046,11.2,19,0.04,0
1901,39695,10.7,21,0.04,0
4922,104692,6.9,15,0.06,0
3217,133244,5.7,25,0.08,0
1243,81315,10.8,25,0.04,0
3228,20956,5.2,19,0.05,0
5659,81468,11.6,15,0.06,0
3888,41442,5.4,20,0.08,0
2945,88615,4.9,15,0.01,0
1427,21573,8.7,19,0.01,0
4166,107666,7.3,25,0.06,0
6569,52936,10.3,20,0.04,0
6553,139914,10.4,22,0.07,0
4766,30975,7.5,26,0.1,0
3870,75301,9.0,30,0.06,0
2805,32805,7.0,18,0.07,0
7703,128742,5.3,15,0.1,0
3710,128700,9.2,28,0.07,0
5462,85529,6.4,24,0.01,0
1865,142843,6.9,18,0.03,0
2532,93056,11.1,22,0.03,0
5650,134386,7.5,24,0.04,0
4850,135207,11.9,16,0.05,0
5997,32096,6.7,15,0.07,0
1008,63828,8.9,22,0.08,0
2548,65382,6.8,27,0.09,0
7392,74431,5.4,29,0.09,0
3159,35458,10.0,16,0.07,0
7314,29929,7.4,24,0.08,0
7335,53182,8.8,18,0.06,0
7054,59655,7.8,26,0.05,0
3783,101413,5.2,24,0.06,0
5726,21454,8.5,27,0.01,0
1249,87431,9.7,15,0.02,0
6828,38843,10.6,29,0.01,0
3311,54126,8.5,21,0.08,0
4183,115068,9.6,24,0.07,0
5759,71797,4.8,17,0.03,0
5411,35681,6.1,24,0.08,0
2538,107556,4.6,23,0.02,0
5186,66220,8.5,25,0.08,0
7836,92859,11.7,28,0.08,0
2398,27202,7.8,30,0.08,0
6106,98925,11.8,21,0.05,0
2055,52991,8.0,27,0.05,0
1124,103101,9.3,26,0.04,0
3078,108009,11.0,28,0.06,1
5904,44822,8.2,28,0.06,0
7543,109898,8.9,15,0.04,0
6349,90746,7.3,23,0.09,0
3161,128495,5.6,16,0.1,0
6299,80775,10.3,23,0.04,0
4097,135809,5.9,17,0.09,0
1447,57996,6.6,24,0.03,0
5458,21990,8.0,28,0.04,0
2650,91849,6.5,30,0.01,0
2406,52734,7.3,22,0.08,0
1918,53017,9.8,26,0.08,0
3799,75942,8.6,24,0.05,0
6968,101721,4.8,28,0.1,0
1225,124651,6.7,23,0.06,0
5328,53136,8.7,25,0.08,0
4734,28755,10.5,18,0.07,1
6497,85250,10.2,16,0.07,0
7821,147772,10.7,18,0.04,0
6695,147191,7.3,22,0.07,0
7066,104711,9.9,25,0.09,0
6966,23837,9.8,15,0.07,0
5059,64648,5.5,29,0.01,0
1316,108549,5.2,25,0.08,0
1701,50887,6.3,19,0.05,0
2153,126741,10.5,29,0.09,0
3110,101239,10.2,20,0.02,0
1418,71115,11.9,28,0.02,0
4101,105075,12.0,27,0.09,0
5722,84273,7.4,24,0.09,0
2147,96892,7.9,20,0.02,0
6948,43309,6.7,30,0.09,0
7017,145813,7.8,16,0.02,0
5886,99268,10.6,26,0.03,0
5709,78535,11.0,17,0.05,0
3010,48183,8.7,17,0.08,0
2902,132103,9.5,15,0.07,0
4575,142620,6.9,21,0.07,0
4846,71798,9.1,24,0.01,1
7917,33019,9.8,30,0.03,0
2206,97119,5.0,24,0.08,0
5622,49317,6.1,26,0.03,0
5290,80808,9.5,25,0.09,0
4090,49388,5.3,29,0.06,0
5315,25488,8.6,27,0.06,0
4080,120789,9.8,17,0.07,0
2826,38369,5.1,19,0.06,0
3248,148242,5.1,16,0.07,0
1897,142384,8.8,23,0.07,1
2558,38360,5.0,16,0.02,0
3923,81489,6.9,29,0.07,0
6326,30624,9.8,17,0.02,0
7146,77312,11.9,19,0.03,0
6045,21229,6.9,22,0.09,0
4202,50226,9.6,30,0.05,0
6403,89335,8.1,22,0.03,0
1082,64344,6.1,27,0.06,0
2302,21263,10.0,26,0.06,0
7610,101754,4.9,30,0.06,0
2124,98248,11.6,27,0.09,1
4291,106141,7.4,19,0.03,0
3328,142351,7.2,28,0.08,0
3622,21681,6.6,28,0.01,0
3233,122520,10.2,19,0.04,0
1989,24094,7.9,25,0.07,0
3141,43227,5.6,29,0.07,0
2625,56124,11.5,18,0.06,0
5707,121924,10.2,28,0.05,0
4464,65389,5.6,22,0.08,0
5717,40095,9.3,25,0.08,0
4319,67921,6.3,15,0.02,0
4371,118846,6.1,17,0.07,0
3257,75909,10.9,28,0.02,0
2884,146693,5.3,19,0.04,0
1394,137201,8.1,24,0.08,0
3043,93597,9.1,18,0.08,0
7343,142637,8.0,16,0.07,0
3788,133593,6.7,26,0.1,0
3848,47449,11.4,24,0.04,0
6867,125049,6.8,20,0.08,0
5926,21151,8.2,16,0.04,0
5450,48755,9.1,30,0.03,0
5142,31208,9.6,28,0.07,0
7068,112901,7.8,23,0.08,0
2362,47387,5.2,19,0.03,0
6380,65638,10.0,27,0.06,0
7613,107894,10.6,18,0.07,0
6652,118125,7.7,18,0.06,0
2153,137913,10.4,24,0.04,0
3061,44606,8.7,27,0.06,0
1562,62675,7.7,24,0.04,0
5280,76500,11.3,22,0.04,0
1452,67450,5.4,15,0.09,0
4666,39471,8.6,19,0.06,0
1267,114052,11.8,19,0.03,0
2932,59886,9.3,22,0.04,0
2093,65697,4.7,17,0.08,0
6071,26275,8.2,22,0.1,0
6064,97509,4.9,23,0.02,0
1832,56566,5.7,22,0.1,0
7877,53352,9.3,26,0.02,0
3141,73881,5.4,23,0.1,0
2320,83382,9.2,16,0.02,0
1183,43374,5.0,16,0.08,0
2388,139492,7.0,27,0.06,0
5311,88369,8.0,29,0.06,0
5016,83458,11.9,30,0.08,0
4845,39532,7.3,21,0.08,0
3819,112423,9.2,24,0.08,0
4681,147128,10.6,30,0.09,0
1983,64318,6.0,15,0.03,0
4530,112705,9.9,15,0.1,1
3915,95304,10.5,15,0.03,0
6509,96326,10.1,18,0.03,1
4500,69569,4.6,18,0.04,0
3133,123605,5.0,24,0.05,0
6031,38173,7.5,20,0.09,0
1722,45619,11.6,19,0.03,0
1242,32501,8.2,28,0.03,0
3535,93705,9.0,25,0.05,0
3688,107574,6.8,26,0.04,0
7542,146426,5.4,26,0.03,0
2084,42820,6.7,22,0.04,0
6561,69277,5.9,29,0.03,0
1100,113189,6.0,23,0.07,0
3635,138896,11.4,29,0.02,0
1122,41602,8.3,21,0.03,0
2985,99165,9.2,28,0.04,0
6764,83863,10.7,21,0.07,0
4351,37847,5.3,25,0.01,0
7595,42011,4.8,16,0.07,0
1234,143768,5.1,23,0.07,0
